City	Month	Year	CO	O3	Temperature
Rabat	1	2005	10.843	252.812	10
Meknes	1	2005	11.623	242.553	10
Meknes	1	2005	12.637	297.076	23
Meknes	1	2005	10.468	200.304	18
Meknes	1	2005	6.59	252.17	16
Fez	1	2005	5.08	283.022	17
Fez	1	2005	6.612	216.666	13
Fez	1	2005	9.242	266.638	21
Fez	1	2005	13.639	227.312	17
Fez	1	2005	7.394	206.794	23
Casablanca	1	2005	11.723	281.457	23
Casablanca	1	2005	10.243	295.51	15
Casablanca	1	2005	12.395	207.519	10
Casablanca	1	2005	12.824	292.099	19
Casablanca	1	2005	7.308	231.034	20
Casablanca	1	2005	13.842	287.167	18
Casablanca	1	2005	8.502	276.654	10
Rabat	1	2005	13.64	220.085	24
Rabat	1	2005	5.232	226.098	25
Rabat	1	2005	11.15	282.51	15
Rabat	1	2005	7.429	264.115	23
Meknes	1	2005	6.662	253.394	17
Meknes	1	2005	12.285	266.943	12
Meknes	1	2005	4.904	263.252	19
Meknes	1	2005	4.713	263	26
Fez	1	2005	12.262	267.646	10
Fez	1	2005	9.589	238.453	25
Fez	1	2005	10.352	241.547	21
Fez	1	2005	11.675	275.426	19
Fez	1	2005	9.156	245.925	27
Casablanca	1	2005	11.321	242.685	13
Casablanca	1	2005	13.329	263.394	19
Casablanca	1	2005	5.455	271.611	18
Casablanca	1	2005	7.643	295.798	13
Casablanca	1	2005	5.32	265.729	12
Casablanca	1	2005	12.405	262.653	12
Casablanca	1	2005	5.798	278.324	20
Rabat	1	2005	11.751	299.205	26
Rabat	1	2005	7.821	248.423	18
Rabat	1	2005	13.63	295.42	26
Rabat	1	2005	8.727	281.555	18
Meknes	1	2005	4.363	221.671	16
Meknes	1	2005	12.567	237.433	13
Meknes	1	2005	8.328	201.886	23
Meknes	1	2005	11.957	212.058	26
Fez	1	2005	6.803	256.749	16
Fez	1	2005	11.838	239.021	28
Fez	1	2005	5.035	239.141	27
Fez	1	2005	9.65	287.724	24
Fez	1	2005	5.541	236.52	24
Casablanca	1	2005	12.9	225.81	19
Casablanca	1	2005	6.295	225.557	22
Casablanca	1	2005	7.673	252.477	11
Casablanca	1	2005	6.391	242.929	28
Casablanca	1	2005	7.951	281.294	11
Casablanca	1	2005	8.778	289.784	28
Casablanca	1	2005	12.023	263.68	14
Rabat	1	2005	10.777	257.187	16
Rabat	1	2005	13.864	298.013	14
Rabat	1	2005	7.757	272.884	10
Rabat	1	2005	9.377	254.376	25
Meknes	1	2005	5.56	268.265	11
Meknes	1	2005	8.349	207.874	10
Meknes	1	2005	9.144	298.256	12
Meknes	1	2005	11.079	220.624	10
Fez	1	2005	10.021	265.033	19
Fez	1	2005	7.591	210.728	12
Fez	1	2005	6.953	273.981	10
Fez	1	2005	4.192	267.705	17
Fez	1	2005	9.267	281.68	26
Casablanca	1	2005	9.731	272.256	12
Casablanca	1	2005	4.283	285.568	26
Casablanca	1	2005	7.235	206.747	16
Casablanca	1	2005	6.471	283.334	24
Casablanca	1	2005	8.532	288.894	20
Casablanca	1	2005	10.935	299.012	10
Casablanca	1	2005	11.577	259.874	10
Rabat	1	2005	5.741	268.15	20
Rabat	1	2005	8.285	261.157	27
Rabat	1	2005	5.369	205.92	27
Rabat	1	2005	9.239	210.374	26
Meknes	1	2005	13.172	264.065	28
Meknes	1	2005	9.218	221.628	29
Meknes	1	2005	4.01	250.176	17
Meknes	1	2005	7.729	203.4	20
Fez	1	2005	13.059	204.732	21
Fez	1	2005	7.613	283.029	21
Fez	1	2005	12.109	251.101	23
Fez	1	2005	9.314	243.654	28
Fez	1	2005	9.179	265.582	22
Casablanca	1	2005	8.213	295.483	23
Casablanca	1	2005	9.738	299.239	25
Casablanca	1	2005	13.643	294.472	28
Casablanca	1	2005	11.498	292.675	10
Casablanca	1	2005	7.149	266.312	18
Casablanca	1	2005	5.814	298.807	13
Casablanca	1	2005	7.502	222.692	11
Rabat	1	2005	8.801	280.296	27
Rabat	1	2005	5.841	236.982	11
Rabat	1	2005	9.137	241.148	24
Rabat	1	2005	10.936	219.912	17
Meknes	1	2005	4.18	249.499	10
Meknes	1	2005	13.437	244.602	22
Meknes	1	2005	11.977	238.285	19
Meknes	1	2005	13.224	236.719	10
Fez	1	2005	11.234	287.466	24
Fez	1	2005	10.855	262.745	23
Fez	1	2005	13.581	261.149	20
Fez	1	2005	6.587	214.967	18
Fez	1	2005	13.694	277.885	16
Casablanca	1	2005	7.715	235.921	21
Casablanca	1	2005	9.176	294.994	29
Casablanca	1	2005	8.173	284.364	19
Casablanca	1	2005	7.515	287.246	26
Casablanca	1	2005	13.728	237.504	15
Casablanca	1	2005	7.316	294.549	27
Casablanca	1	2005	11.515	245.986	23
Rabat	1	2005	10.552	239.948	19
Rabat	1	2005	6.872	274.411	14
Rabat	1	2005	6.095	290.98	25
Rabat	1	2005	4.47	232.896	28
Meknes	1	2005	5.762	253.594	10
Meknes	1	2005	12.041	289.238	20
Meknes	1	2005	6.939	215.808	24
Meknes	1	2005	4.883	207.826	29
Fez	1	2005	12.797	261.376	14
Fez	1	2005	11.531	296.404	21
Fez	1	2005	12.445	228.705	24
Fez	1	2005	5.516	227.366	29
Fez	1	2005	5.253	249.667	15
Casablanca	1	2005	10.897	262.041	20
Casablanca	1	2005	4.279	204.268	11
Casablanca	1	2005	8.484	200.144	16
Casablanca	1	2005	10.399	272.838	24
Casablanca	1	2005	11.293	208.461	23
Casablanca	1	2005	7.436	250.583	13
Casablanca	1	2005	7.228	213.432	15
Rabat	1	2005	6.217	227.106	28
Rabat	1	2005	8.428	261.232	21
Rabat	1	2005	8.499	267.253	16
Rabat	1	2005	5.457	294.983	25
Meknes	1	2005	11.429	276.538	25
Meknes	1	2005	12.121	271.472	26
Meknes	1	2005	7.73	222.284	12
Meknes	1	2005	12.396	247.79	17
Fez	1	2005	6.974	230.223	13
Fez	1	2005	10.383	276.736	19
Fez	1	2005	13.849	238.25	16
Fez	1	2005	4.691	257.411	10
Fez	1	2005	13.14	228.163	11
Casablanca	1	2005	5.992	250.954	28
Casablanca	1	2005	10.77	289.006	23
Casablanca	1	2005	9.626	281.999	19
Casablanca	1	2005	13.975	262.931	29
Casablanca	1	2005	8.308	207.005	18
Casablanca	1	2005	10.727	218.08	28
Casablanca	1	2005	10.417	247.004	17
Rabat	1	2005	9.464	294.426	17
Rabat	1	2005	13.712	253.999	10
Rabat	1	2005	11.911	220.768	13
Rabat	1	2005	6.407	228.249	23
Meknes	1	2005	4.98	224.08	12
Meknes	1	2005	13.266	220.598	23
Meknes	1	2005	13.058	271.027	20
Meknes	1	2005	8.756	206.122	14
Fez	1	2005	6.498	275.913	18
Fez	1	2005	7.56	277.944	21
Fez	1	2005	8.299	258.042	16
Fez	1	2005	8.699	271.145	11
Fez	1	2005	7.171	296.399	29
Casablanca	1	2005	4.876	204.026	21
Casablanca	1	2005	6.722	252.498	18
Casablanca	1	2005	12.152	263.119	14
Casablanca	1	2005	4.935	280.689	28
Casablanca	1	2005	13.132	219.221	22
Casablanca	1	2005	12.065	234.387	21
Casablanca	1	2005	9.106	210.107	14
Rabat	1	2005	9.286	255.038	18
Rabat	1	2005	11.179	249.828	26
Rabat	1	2005	9.357	220.748	24
Rabat	1	2005	6.283	201.72	24
Meknes	1	2005	6.01	290.672	24
Meknes	1	2005	9.905	281.109	27
Meknes	1	2005	13.457	240.588	18
Meknes	1	2005	7.644	284.393	18
Fez	1	2005	7.567	215.092	16
Fez	1	2005	5.492	290.241	28
Fez	1	2005	5.88	240.885	14
Fez	1	2005	10.675	288.394	23
Fez	1	2005	11.494	291.34	20
Casablanca	1	2005	10.368	217.557	12
Casablanca	1	2005	13.292	218.148	26
Casablanca	1	2005	7.011	252.55	20
Casablanca	1	2005	13.336	255.274	18
Casablanca	1	2005	9.268	266.833	13
Casablanca	1	2005	7.943	279.082	25
Casablanca	1	2005	8.29	265.842	22
Rabat	1	2005	5.934	263.126	23
Rabat	1	2005	4.74	296.99	14
Rabat	1	2005	7.661	278.555	12
Rabat	1	2005	11.075	248.217	17
Meknes	1	2005	5.064	274.024	12
Meknes	1	2005	13.782	261.92	28
Meknes	1	2005	4.411	278.97	13
Meknes	1	2005	12.237	268.426	22
Fez	1	2005	6.026	297.506	12
Fez	1	2005	4.794	280.855	18
Fez	1	2005	10.189	276.066	25
Fez	1	2005	7.366	257.718	23
Fez	1	2005	9.738	220.75	14
Casablanca	1	2005	6.063	208.091	17
Casablanca	1	2005	13.138	290.849	26
Casablanca	1	2005	8.268	282.708	29
Casablanca	1	2005	10.528	278.541	26
Casablanca	1	2005	10.648	287.711	15
Casablanca	1	2005	9.464	276.56	28
Casablanca	1	2005	13.77	233.664	16
Rabat	1	2005	4.487	259.05	15
Rabat	1	2005	7.59	219.839	13
Rabat	1	2005	12.35	274.353	18
Rabat	1	2005	10.463	285.621	12
Meknes	1	2005	10.917	232.228	14
Meknes	1	2005	13.28	235.172	13
Meknes	1	2005	4.106	260.948	26
Meknes	1	2005	7.689	200.842	23
Fez	1	2005	10.845	208.179	22
Fez	1	2005	9.189	222.545	11
Fez	1	2005	5.455	239.044	19
Fez	1	2005	7.26	281.349	14
Fez	1	2005	13.841	281.968	10
Casablanca	1	2005	8.66	266.435	11
Casablanca	1	2005	9.674	262.694	22
Casablanca	1	2005	7.513	207.244	18
Casablanca	1	2005	9.451	266.445	15
Casablanca	1	2005	5.552	244.41	22
Casablanca	1	2005	7.929	200.41	13
Casablanca	1	2005	8.206	235.858	11
Rabat	1	2005	9.013	277.639	19
Rabat	1	2005	9.412	231.463	29
Rabat	1	2005	13.234	296.76	12
Rabat	1	2005	4.82	276.71	24
Meknes	1	2005	6.283	237.297	20
Meknes	1	2005	6.041	217.648	14
Meknes	1	2005	4.065	282.397	17
Meknes	1	2005	8.826	243.566	28
Fez	1	2005	12.335	265.396	29
Fez	1	2005	8.05	274.066	25
Fez	1	2005	13.187	282.527	11
Fez	1	2005	8.612	239.731	23
Fez	1	2005	11.628	230.863	11
Casablanca	1	2005	9.113	270.227	19
Casablanca	1	2005	7.814	264.243	20
Casablanca	1	2005	13.727	272.751	21
Casablanca	1	2005	5.866	205.396	14
Casablanca	1	2005	9.887	245.684	26
Casablanca	1	2005	9.761	270.282	25
Casablanca	1	2005	11.985	296.107	17
Rabat	1	2005	5.466	221.344	20
Rabat	1	2005	7.867	235.556	26
Rabat	1	2005	7.203	280.9	21
Rabat	1	2005	5.964	231.353	27
Meknes	1	2005	6.359	217.132	22
Meknes	1	2005	9.395	231.879	28
Meknes	1	2005	9.731	250.792	22
Meknes	1	2005	10.745	225.253	29
Fez	1	2005	13.611	249.534	25
Fez	1	2005	11.23	281.072	20
Fez	1	2005	6.475	296.933	25
Fez	1	2005	9.003	275.275	15
Fez	1	2005	9.089	264.639	26
Casablanca	1	2005	5.587	230.524	27
Casablanca	1	2005	11.76	229.543	26
Casablanca	1	2005	13.202	255.586	20
Casablanca	1	2005	10.033	290.129	12
Casablanca	1	2005	10.698	229.922	22
Casablanca	1	2005	12.764	257.479	29
Casablanca	1	2005	7.191	261.423	23
Rabat	1	2005	4.762	246.96	15
Rabat	1	2005	12.344	269.949	24
Rabat	1	2005	5.809	288.561	11
Rabat	1	2005	13.162	241.632	21
Meknes	1	2005	6.73	261.092	26
Meknes	1	2005	13.812	201.344	18
Meknes	1	2005	9.11	273.54	19
Meknes	1	2005	12.465	214.795	17
Fez	1	2005	12.928	232.092	10
Fez	1	2005	12.414	263.39	29
Fez	1	2005	4.721	233.463	19
Fez	1	2005	12.507	290.009	10
Fez	1	2005	12.209	234.888	26
Casablanca	1	2005	9.534	213.396	17
Casablanca	1	2005	9.044	216.361	15
Casablanca	1	2005	10.315	208.394	10
Casablanca	1	2005	6.377	216.989	13
Casablanca	1	2005	10.313	251.368	10
Casablanca	1	2005	9.786	217.861	20
Casablanca	1	2005	5.67	243.87	29
Rabat	1	2005	7.732	217.471	11
Rabat	1	2005	5.046	204.852	11
Rabat	1	2005	4.409	200.925	24
Rabat	1	2005	4.798	214.227	29
Meknes	1	2005	13.421	201.382	23
Meknes	1	2005	12.744	291.093	24
Meknes	1	2005	8.374	282.559	17
Meknes	1	2005	11.499	230.687	25
Fez	1	2005	6.212	296.918	19
Fez	1	2005	4.399	283.592	26
Fez	1	2005	7.741	227.708	20
Fez	1	2005	5.159	242.356	16
Fez	1	2005	7.3	283.162	29
Casablanca	1	2005	9.674	228.316	26
Casablanca	1	2005	4.68	245.456	15
Casablanca	1	2005	12.456	224.408	28
Casablanca	1	2005	6.598	216.757	28
Casablanca	1	2005	10.722	288.548	28
Casablanca	1	2005	7.022	287.27	12
Casablanca	1	2005	8.937	260.567	27
Rabat	1	2005	4.533	258.35	18
Rabat	1	2005	8.284	280.439	16
Rabat	1	2005	13.667	220.728	29
Rabat	1	2005	12.36	289.509	23
Meknes	1	2005	7.862	250.249	20
Meknes	1	2005	11.255	284.523	17
Meknes	1	2005	11.151	206.668	25
Meknes	1	2005	8.382	220.532	15
Fez	1	2005	9.018	229.459	11
Fez	1	2005	6.453	281.325	27
Fez	1	2005	7.455	263.242	25
Fez	1	2005	9.686	292.185	21
Fez	1	2005	11.249	203.146	12
Casablanca	1	2005	13.634	261.592	12
Casablanca	1	2005	7.286	221.153	23
Casablanca	1	2005	9.384	299.842	15
Casablanca	1	2005	11.29	239.813	21
Casablanca	1	2005	6.773	273.706	28
Casablanca	1	2005	9.749	241.135	25
Casablanca	1	2005	12.382	269.641	25
Rabat	1	2005	12.868	286.327	23
Rabat	1	2005	8.208	243.145	28
Rabat	1	2005	11.963	289.589	10
Rabat	1	2005	11.172	260.874	19
Meknes	1	2005	4.268	216.148	14
Meknes	1	2005	13.405	214.343	15
Meknes	1	2005	12.962	235.906	12
Meknes	1	2005	10.337	205.644	21
Fez	1	2005	8.46	240.383	24
Fez	1	2005	8.741	223.486	22
Fez	1	2005	13.162	223.615	29
Fez	1	2005	11.705	212.569	14
Fez	1	2005	12.846	280.562	12
Casablanca	1	2005	8.077	265.508	27
Casablanca	1	2005	13.83	204.498	13
Casablanca	1	2005	6.495	288.646	11
Casablanca	1	2005	12.722	236.151	24
Casablanca	1	2005	6.465	230.38	29
Casablanca	1	2005	12.789	211.17	16
Casablanca	1	2005	9.269	270.905	18
Rabat	1	2005	11.597	255.018	22
Rabat	1	2005	9.002	241.21	20
Rabat	1	2005	10.974	280.483	14
Rabat	1	2005	10.902	227.872	21
Meknes	1	2005	12.509	222.766	10
Meknes	1	2005	13.227	204.836	13
Meknes	1	2005	5.768	285.654	15
Meknes	1	2005	6.218	216.139	21
Fez	1	2005	9.978	295.072	11
Fez	1	2005	6.306	272.251	17
Fez	1	2005	11.151	221.17	14
Fez	1	2005	9.291	268.802	22
Fez	1	2005	11.836	234.351	10
Casablanca	1	2005	8.586	290.477	20
Casablanca	1	2005	12.768	218.662	28
Casablanca	1	2005	5.316	248.469	10
Casablanca	1	2005	7.306	216.639	11
Casablanca	1	2005	5.924	242.714	28
Casablanca	1	2005	5.078	263.636	23
Casablanca	1	2005	7.738	247.022	13
Rabat	1	2005	5.937	243.522	28
Rabat	1	2005	13.259	261.395	28
Rabat	1	2005	11.523	287.99	26
Rabat	1	2005	11.678	204.911	17
Meknes	1	2005	12.06	293.63	20
Meknes	1	2005	6.41	236.575	27
Meknes	1	2005	9.963	254.253	18
Meknes	1	2005	12.051	238.036	20
Fez	1	2005	11.636	275.111	12
Fez	1	2005	6.34	233.949	16
Fez	1	2005	5.066	264.207	24
Fez	1	2005	6.79	259.619	25
Fez	1	2005	11.723	251.487	26
Casablanca	1	2005	5.267	286.249	26
Casablanca	1	2005	7.319	253.204	10
Casablanca	1	2005	10.547	245.802	25
Casablanca	1	2005	12.755	212.438	26
Casablanca	1	2005	11.574	206.722	20
Casablanca	1	2005	4.021	293.94	11
Casablanca	1	2005	7.471	235.369	14
Rabat	1	2005	6.288	292.088	17
Rabat	1	2005	11.93	258.22	17
Rabat	1	2005	4.178	271.706	24
Rabat	1	2005	9.46	213.659	29
Meknes	1	2005	13.638	273.85	11
Meknes	1	2005	8.774	292.069	23
Meknes	1	2005	9.584	220.56	28
Meknes	1	2005	12.634	272.327	24
Fez	1	2005	7.558	202.82	20
Fez	1	2005	4.382	249.006	26
Fez	1	2005	4.237	259.983	27
Fez	1	2005	11.342	234.794	16
Fez	1	2005	5.211	228.603	22
Casablanca	1	2005	6.3	209.658	23
Casablanca	1	2005	4.24	227.413	13
Casablanca	1	2005	6.01	221.4	21
Casablanca	1	2005	11.69	299.31	15
Casablanca	1	2005	12.498	229.581	11
Casablanca	1	2005	10.805	248.589	20
Casablanca	1	2005	13.512	288.854	25
Rabat	1	2005	13.962	213.615	29
Rabat	1	2005	11.123	286.004	14
Rabat	1	2005	9.542	262.207	29
Rabat	1	2005	6.361	223.515	29
Meknes	1	2005	7.482	257.314	19
Meknes	1	2005	9.846	219.257	12
Meknes	1	2005	6.373	203.881	28
Meknes	1	2005	12.138	277.738	16
Fez	1	2005	6.961	251.24	18
Fez	1	2005	5.16	288.532	24
Fez	1	2005	5.225	210.791	14
Fez	1	2005	4.558	298.254	11
Fez	1	2005	6.705	222.586	12
Casablanca	1	2005	8.817	293.472	11
Casablanca	1	2005	5.633	298.647	19
Casablanca	1	2005	7.468	275.096	29
Casablanca	1	2005	9.77	238.22	15
Casablanca	1	2005	10.966	231.544	18
Casablanca	1	2005	10.77	260.997	23
Casablanca	1	2005	11.491	214.536	20
Rabat	1	2005	10.732	259.367	20
Rabat	1	2005	13.333	234.881	23
Rabat	1	2005	12.009	250.89	16
Rabat	1	2005	7.05	218.006	18
Meknes	1	2005	6.387	256.504	27
Meknes	1	2005	5.09	255.771	14
Meknes	1	2005	4.427	254.771	22
Meknes	1	2005	12.677	242.494	22
Fez	1	2005	8.219	299.649	15
Fez	1	2005	13.608	206.328	17
Fez	1	2005	11.281	282.492	20
Fez	1	2005	10.825	280.925	28
Fez	1	2005	6.071	232.794	25
Casablanca	1	2005	8.526	206.84	27
Casablanca	1	2005	7.386	269.221	10
Casablanca	1	2005	11.399	269.218	21
Casablanca	1	2005	7.577	295.111	20
Casablanca	1	2005	9.39	288.87	14
Casablanca	1	2005	9.738	249.836	21
Casablanca	1	2005	7.483	264.057	25
Rabat	1	2005	7.652	255.052	27
Rabat	1	2005	8.652	281.388	20
Rabat	1	2005	11.836	278.58	26
Rabat	1	2005	11.795	247.755	29
Meknes	1	2005	8.284	269.045	18
Meknes	1	2005	13.629	207.099	25
Meknes	1	2005	13.719	238.683	13
Meknes	1	2005	7.08	287.497	19
Fez	1	2005	9.081	258.968	12
Fez	1	2005	7.498	276.309	15
Fez	1	2005	6.96	273.476	22
Fez	1	2005	11.566	241.456	10
Fez	1	2005	13.423	290.254	12
Casablanca	1	2005	5.014	221.832	13
Casablanca	1	2005	10.117	209.938	25
Casablanca	1	2005	6.005	230.987	29
Casablanca	1	2005	4.438	277.047	29
Casablanca	1	2005	13.688	240.091	28
Casablanca	1	2005	12.907	218.63	21
Casablanca	1	2005	6.691	219.907	12
Rabat	1	2005	7.709	217.871	27
Rabat	1	2005	9.25	289.071	25
Rabat	1	2005	8.977	293.08	13
Rabat	1	2005	6.807	294.551	17
Meknes	1	2005	13.424	270.311	25
Meknes	1	2005	7.142	270.362	16
Meknes	1	2005	8.48	229.574	17
Meknes	1	2005	7.784	257.033	28
Fez	1	2005	12.9	248.822	19
Fez	1	2005	9.658	259.702	10
Fez	1	2005	12.71	237.458	16
Fez	1	2005	5.311	200.392	29
Fez	1	2005	6.662	221.038	13
Casablanca	1	2005	6.685	263.848	12
Casablanca	1	2005	8.105	291.879	17
Casablanca	1	2005	13.845	280.707	24
Casablanca	1	2005	12.953	219.512	16
Casablanca	1	2005	5.394	200.191	22
Casablanca	1	2005	5.172	293.234	17
Casablanca	1	2005	11.857	266.676	28
Rabat	1	2005	8.336	289.236	26
Rabat	1	2005	8.218	272.133	11
Rabat	1	2005	11.809	239.996	28
Rabat	1	2005	5.691	246.53	16
Meknes	1	2005	11.383	291.785	20
Meknes	1	2005	10.925	266.698	20
Meknes	1	2005	9.206	221.776	29
Meknes	1	2005	10.449	262.289	24
Fez	1	2005	7.32	280.419	10
Fez	1	2005	10.401	232.906	26
Fez	1	2005	13.949	279.474	19
Fez	1	2005	9.688	276.279	19
Fez	1	2005	8.046	207.723	23
Casablanca	1	2005	13.871	223.107	26
Casablanca	1	2005	8.105	213.173	29
Casablanca	1	2005	11.271	211.806	16
Casablanca	1	2005	12.914	233.451	24
Casablanca	1	2005	11.532	209.096	29
Casablanca	1	2005	5.99	257.841	12
Casablanca	1	2005	5.627	239.234	22
Rabat	1	2005	10.149	209.648	20
Rabat	1	2005	6.283	298.858	16
Rabat	1	2005	4.969	206.462	13
Rabat	1	2005	9.844	276.279	16
Meknes	1	2005	5.052	287.946	13
Meknes	1	2005	6.034	242.909	16
Meknes	1	2005	12.751	292.201	17
Meknes	1	2005	8.475	210.288	28
Fez	1	2005	13.484	246.633	20
Fez	1	2005	5.956	279.507	17
Fez	1	2005	11.247	236.141	13
Fez	1	2005	10.547	230.49	28
Fez	1	2005	10.606	278.007	29
Casablanca	1	2005	12.707	288.678	11
Casablanca	1	2005	8.6	259.497	28
Casablanca	1	2005	12.254	245.417	19
Casablanca	1	2005	12.472	219.882	12
Casablanca	1	2005	11.435	294.427	17
Casablanca	1	2005	5.226	286.656	20
Casablanca	1	2005	4.969	207.901	23
Rabat	1	2005	12.937	206.846	27
Rabat	1	2005	10.42	218.461	21
Rabat	1	2005	12.615	271.838	12
Rabat	1	2005	11.119	296.93	13
Meknes	1	2005	10.367	204.661	27
Meknes	1	2005	10.657	252.507	12
Meknes	1	2005	10.3	219.262	15
Meknes	1	2005	11.672	240.287	16
Fez	1	2005	5.683	298.431	14
Fez	1	2005	12.455	289.311	17
Fez	1	2005	5.403	294.215	26
Fez	1	2005	13.08	298.58	14
Fez	1	2005	5.965	233.889	13
Casablanca	1	2005	6.861	282.36	25
Casablanca	1	2005	6.649	216.901	24
Casablanca	1	2005	12.608	205.707	10
Casablanca	1	2005	7.298	210.524	23
Casablanca	1	2005	7.572	268.114	25
Casablanca	1	2005	4.629	228.487	20
Casablanca	1	2005	5.077	213.124	21
Rabat	1	2005	10.786	241.423	10
Rabat	1	2005	8.351	228.453	14
Rabat	1	2005	11.291	286.665	26
Rabat	1	2005	8.095	268.021	20
Meknes	1	2005	10.951	246.378	12
Meknes	1	2005	8.639	288.717	24
Meknes	1	2005	13.738	224.565	20
Meknes	1	2005	9.779	246.101	13
Fez	1	2005	6.169	280.279	19
Fez	1	2005	6.26	266.724	26
Fez	1	2005	13.9	263.852	18
Fez	1	2005	11.96	205.322	27
Fez	1	2005	9.086	257.013	28
Casablanca	1	2005	10.768	227.48	22
Casablanca	1	2005	8.182	272.734	13
Casablanca	1	2005	12.13	228.431	28
Casablanca	1	2005	13.2	254.73	17
Casablanca	1	2005	6.84	242.649	20
Casablanca	1	2005	11.26	230.135	24
Casablanca	1	2005	13.253	221.649	25
Rabat	1	2005	5.338	266.013	23
Rabat	1	2005	4.286	213.309	24
Rabat	1	2005	4.796	258.334	17
Rabat	1	2005	11.874	244.016	29
Meknes	1	2005	9.222	232.71	13
Meknes	1	2005	5.725	234.69	11
Meknes	1	2005	9.394	273.25	14
Meknes	1	2005	7.706	280.082	18
Fez	1	2005	6.771	296.004	21
Fez	1	2005	5.65	264.219	18
Fez	1	2005	10.77	247.302	19
Fez	1	2005	5.736	226.019	10
Fez	1	2005	11.784	230.653	15
Casablanca	1	2005	11.362	226.589	15
Casablanca	1	2005	11.699	211.199	22
Casablanca	1	2005	13.64	221.939	10
Casablanca	1	2005	11.937	287.416	17
Casablanca	1	2005	5	275.789	19
Casablanca	1	2005	4.221	260.471	27
Casablanca	1	2005	10.711	235.668	13
Rabat	1	2005	5.432	244.119	22
Rabat	1	2005	10.198	277.972	23
Rabat	1	2005	7.297	209.659	11
Rabat	1	2005	12.296	245.377	15
Meknes	1	2005	4.329	224.024	28
Meknes	1	2005	8.105	206.835	22
Meknes	1	2005	4.615	250.673	14
Meknes	1	2005	12.373	292.682	28
Fez	1	2005	6.539	242.329	28
Fez	1	2005	13.141	295.955	28
Fez	1	2005	11.805	249.608	26
Fez	1	2005	8.189	248.511	28
Fez	1	2005	11.509	222.994	21
Casablanca	1	2005	7.993	297.414	19
Casablanca	1	2005	11.41	286.371	17
Casablanca	1	2005	7.888	219.472	23
Casablanca	1	2005	10.846	299.236	29
Casablanca	1	2005	10.49	246.447	28
Casablanca	1	2005	10.86	286.358	12
Casablanca	1	2005	12.212	245.829	16
Rabat	1	2005	7.914	239.711	23
Rabat	1	2005	10.002	280.633	27
Rabat	1	2005	7.51	235.542	25
Rabat	1	2005	11.801	210.932	16
Meknes	1	2005	11.705	276.183	17
Meknes	1	2005	11.26	201.377	23
Meknes	1	2005	5.292	206.395	26
Meknes	1	2005	12.789	283.734	20
Fez	1	2005	5.843	203.521	29
Fez	1	2005	8.26	221.467	25
Fez	1	2005	10.233	255.372	27
Fez	1	2005	9.206	246.544	21
Fez	1	2005	4.321	286.919	12
Casablanca	1	2005	8.031	215.55	22
Casablanca	1	2005	9.617	242.839	27
Casablanca	1	2005	8.932	228.548	16
Casablanca	1	2005	8.828	274.267	15
Casablanca	1	2005	7.619	216.744	18
Casablanca	1	2005	9.195	219.277	22
Casablanca	1	2005	4.427	251.606	25
Rabat	1	2005	6.096	205.077	29
Rabat	1	2005	11.587	242.509	17
Rabat	1	2005	5.18	220.656	14
Rabat	1	2005	9.405	254.29	13
Meknes	1	2005	11.625	235.568	14
Meknes	1	2005	13.063	219.761	22
Meknes	1	2005	6.504	292.77	18
Meknes	1	2005	12.587	229.635	15
Fez	1	2005	10.555	238.88	24
Fez	1	2005	10.754	235.335	16
Fez	1	2005	5.291	274.387	21
Fez	1	2005	7.56	246.093	13
Fez	1	2005	11.946	255.416	22
Casablanca	1	2005	4.898	294.979	23
Casablanca	1	2005	5.395	216.286	28
Casablanca	1	2005	7.395	264.03	20
Casablanca	1	2005	8.234	263.891	19
Casablanca	1	2005	9.885	286.848	16
Casablanca	1	2005	4.788	242.783	17
Casablanca	1	2005	12.851	224.202	29
Rabat	1	2005	8.67	209.528	12
Rabat	1	2005	8.25	208.153	28
Rabat	1	2005	10.626	259.892	12
Rabat	1	2005	8.582	250.145	26
Meknes	1	2005	12.339	292.99	14
Meknes	1	2005	9.678	214.685	26
Meknes	1	2005	12.856	267.391	22
Meknes	1	2005	5.342	258.394	21
Fez	1	2005	4.534	212.823	20
Fez	1	2005	4.439	260.509	24
Fez	1	2005	11.061	208.792	29
Fez	1	2005	6.284	294.425	12
Fez	1	2005	7.368	288.303	19
Casablanca	1	2005	9	230.928	28
Casablanca	1	2005	12.933	209.385	25
Casablanca	1	2005	6.896	268.621	17
Casablanca	1	2005	11.768	252.27	16
Casablanca	1	2005	12.885	259.596	27
Casablanca	1	2005	5.113	257.543	10
Casablanca	1	2005	8.31	259.782	29
Rabat	1	2005	10.449	273.007	23
Rabat	1	2005	8.748	299.853	21
Rabat	1	2005	12.8	280.457	13
Rabat	1	2005	8.114	210.17	17
Meknes	1	2005	9.186	204.978	16
Meknes	1	2005	6.693	225.43	26
Meknes	1	2005	12.637	225.811	14
Meknes	1	2005	12.811	212.756	10
